state,cases,deaths
Indiana,226,2
Indiana,201,2
Indiana,149,3
Indiana,143,3
Indiana,251,3
Indiana,146,3
Indiana,231,3
Indiana,269,4
Indiana,158,4
Indiana,188,5
Indiana,268,5
Indiana,194,5
Indiana,172,6
Indiana,177,6
Indiana,486,7
Indiana,68,7
Indiana,342,8
Indiana,646,8
Indiana,391,8
Indiana,229,8
Indiana,187,8
Indiana,239,9
Indiana,1831,10
Indiana,577,10
Indiana,775,10
Indiana,124,11
Indiana,298,11
Indiana,399,11
Indiana,918,13
Indiana,1386,13
Indiana,243,14
Indiana,207,14
Indiana,932,15
Indiana,772,16
Indiana,2255,17
Indiana,170,20
Indiana,530,21
Indiana,378,22
Indiana,266,23
Indiana,827,23
Indiana,362,24
Indiana,407,26
Indiana,200,26
Indiana,375,29
Indiana,551,30
Indiana,1046,30
Indiana,753,31
Indiana,655,32
Indiana,850,33
Indiana,384,35
Indiana,997,36
Indiana,307,38
Indiana,539,38
Indiana,827,39
Indiana,1516,41
Indiana,747,43
Indiana,776,49
Indiana,964,53
Indiana,835,54
Indiana,1512,57
Indiana,941,57
Indiana,1006,64
Indiana,1162,78
Indiana,4057,92
Indiana,5329,97
Indiana,3339,115
Indiana,2099,127
Indiana,1919,128
Indiana,4447,181
Indiana,8415,305
Indiana,17228,792
Indiana,75,0
Indiana,116,0
Indiana,62,0
Indiana,79,0
Indiana,197,0
Indiana,64,0
Indiana,75,0
Indiana,72,0
Indiana,57,1
Indiana,93,1
Indiana,34,1
Indiana,170,1
Indiana,75,2
Indiana,82,2
Indiana,80,2
Indiana,190,2
Indiana,287,2
Indiana,298,2
Indiana,129,2
Indiana,80,2
Indiana,203,2
Indiana,153,3
Indiana,148,3
Indiana,193,3
Indiana,259,3
Indiana,147,3
Indiana,232,3
Indiana,277,4
Indiana,162,4
Indiana,245,4
Indiana,193,5
Indiana,271,5
Indiana,195,5
Indiana,172,6
Indiana,182,6
Indiana,496,7
Indiana,71,7
Indiana,348,8
Indiana,649,8
Indiana,401,8
Indiana,229,8
Indiana,187,8
Indiana,242,9
Indiana,1837,10
Indiana,784,10
Indiana,579,11
Indiana,127,11
Indiana,406,11
Indiana,301,12
Indiana,920,13
Indiana,247,14
Indiana,207,14
Indiana,1405,14
Indiana,975,15
Indiana,783,16
Indiana,2293,17
Indiana,171,20
Indiana,532,21
Indiana,381,22
Indiana,267,23
Indiana,848,23
Indiana,382,24
Indiana,420,26
Indiana,204,26
Indiana,379,29
Indiana,555,30
Indiana,1071,30
Indiana,757,31
Indiana,672,32
Indiana,857,33
Indiana,388,36
Indiana,1011,36
Indiana,322,38
Indiana,541,38
Indiana,838,39
Indiana,1539,41
Indiana,750,44
Indiana,790,49
Indiana,983,54
Indiana,851,54
Indiana,1550,57
Indiana,964,57
Indiana,1016,64
Indiana,1176,78
Indiana,4121,92
Indiana,5356,99
Indiana,3374,115
Indiana,2130,127
Indiana,1935,128
Indiana,4488,182
Indiana,8497,306
Indiana,17362,794
Indiana,76,0
Indiana,117,0
Indiana,66,0
Indiana,198,0
Indiana,65,0
Indiana,75,0
Indiana,76,0
Indiana,56,1
Indiana,80,1
Indiana,93,1
Indiana,35,1
Indiana,179,1
Indiana,76,2
Indiana,82,2
Indiana,81,2
Indiana,193,2
Indiana,296,2
Indiana,300,2
Indiana,132,2
Indiana,81,2
Indiana,205,2
Indiana,157,3
Indiana,152,3
Indiana,194,3
Indiana,267,3
Indiana,151,3
Indiana,240,3
Indiana,283,4
Indiana,164,4
Indiana,256,4
Indiana,197,5
Indiana,276,5
Indiana,198,5
Indiana,173,6
Indiana,185,6
Indiana,502,7
Indiana,70,7
Indiana,355,8
Indiana,654,8
Indiana,402,8
Indiana,231,8
Indiana,188,8
Indiana,1841,10
Indiana,793,10
Indiana,243,11
Indiana,580,11
Indiana,127,11
Indiana,413,11
Indiana,304,12
Indiana,921,13
Indiana,247,14
Indiana,205,14
Indiana,1436,14
Indiana,1018,15
Indiana,788,16
Indiana,2320,17
Indiana,539,21
Indiana,172,21
Indiana,386,22
Indiana,270,23
Indiana,851,23
Indiana,400,24
Indiana,427,26
Indiana,207,26
Indiana,383,29
Indiana,559,30
Indiana,1092,31
Indiana,766,31
Indiana,685,32
Indiana,868,33
Indiana,390,36
Indiana,1018,36
Indiana,326,38
Indiana,547,38
Indiana,850,39
Indiana,1563,42
Indiana,761,44
Indiana,795,49
Indiana,999,54
Indiana,864,54
Indiana,971,57
Indiana,1567,58
Indiana,1022,64
Indiana,1190,78
Indiana,4194,93
Indiana,5405,99
Indiana,3430,115
Indiana,2152,127
Indiana,1946,128
Indiana,4552,182
Indiana,8583,308
Indiana,17502,794
Indiana,84,0
Indiana,152,0
Indiana,132,0
Indiana,242,0
Indiana,67,0
Indiana,94,0
Indiana,114,0
Indiana,78,1
Indiana,114,1
Indiana,107,1
Indiana,39,1
Indiana,243,1
Indiana,95,2
Indiana,91,2
Indiana,106,2
Indiana,217,2
Indiana,352,2
Indiana,403,2
Indiana,157,2
Indiana,88,2
Indiana,239,2
Indiana,190,3
Indiana,227,3
Indiana,179,3
Indiana,210,4
Indiana,357,4
Indiana,184,4
Indiana,256,5
Indiana,234,6
Indiana,74,7
Indiana,229,7
Indiana,322,7
Indiana,236,7
Indiana,382,8
Indiana,400,8
Indiana,471,8
Indiana,256,8
Indiana,220,8
Indiana,1900,10
Indiana,718,10
Indiana,620,11
Indiana,152,11
Indiana,315,11
Indiana,482,12
Indiana,333,12
Indiana,1011,12
Indiana,262,13
Indiana,464,13
Indiana,293,14
Indiana,1788,14
Indiana,581,15
Indiana,209,15
Indiana,887,17
Indiana,1570,18
Indiana,1127,19
Indiana,679,22
Indiana,474,22
Indiana,938,23
Indiana,2816,23
Indiana,209,25
Indiana,293,26
Indiana,522,26
Indiana,263,26
Indiana,559,27
Indiana,484,29
Indiana,603,30
Indiana,845,33
Indiana,879,33
Indiana,1086,35
Indiana,1103,36
Indiana,1258,37
Indiana,388,38
Indiana,644,38
Indiana,1564,40
Indiana,459,41
Indiana,865,45
Indiana,1871,45
Indiana,915,49
Indiana,1618,59
Indiana,1112,60
Indiana,1925,60
Indiana,1166,61
Indiana,1175,65
Indiana,1448,85
Indiana,5559,102
Indiana,5967,105
Indiana,4290,116
Indiana,2143,131
Indiana,2513,135
Indiana,5438,197
Indiana,9662,319
Indiana,19555,803
Indiana,85,0
Indiana,153,0
Indiana,133,0
Indiana,255,0
Indiana,67,0
Indiana,95,0
Indiana,115,0
Indiana,82,1
Indiana,116,1
Indiana,107,1
Indiana,39,1
Indiana,243,1
Indiana,97,2
Indiana,106,2
Indiana,218,2
Indiana,356,2
Indiana,407,2
Indiana,157,2
Indiana,90,2
Indiana,241,2
Indiana,91,3
Indiana,195,3
Indiana,227,3
Indiana,179,3
Indiana,211,4
Indiana,363,4
Indiana,185,4
Indiana,265,5
Indiana,236,6
Indiana,74,7
Indiana,228,7
Indiana,324,7
Indiana,238,7
Indiana,407,8
Indiana,479,8
Indiana,259,8
Indiana,220,8
Indiana,385,9
Indiana,1902,10
Indiana,722,10
Indiana,622,11
Indiana,152,11
Indiana,317,11
Indiana,482,12
Indiana,334,12
Indiana,1025,12
Indiana,263,13
Indiana,464,13
Indiana,296,14
Indiana,1822,14
Indiana,581,15
Indiana,209,15
Indiana,889,17
Indiana,1143,19
Indiana,1604,20
Indiana,476,22
Indiana,684,23
Indiana,942,23
Indiana,2879,23
Indiana,211,25
Indiana,293,26
Indiana,527,26
Indiana,265,26
Indiana,563,27
Indiana,485,29
Indiana,604,30
Indiana,848,33
Indiana,902,33
Indiana,1119,35
Indiana,1275,37
Indiana,1103,37
Indiana,388,38
Indiana,646,39
Indiana,1601,40
Indiana,459,41
Indiana,871,45
Indiana,1879,45
Indiana,921,49
Indiana,1646,59
Indiana,1113,60
Indiana,1937,60
Indiana,1175,62
Indiana,1183,65
Indiana,1459,85
Indiana,5574,102
Indiana,5991,106
Indiana,4339,116
Indiana,2154,131
Indiana,2521,135
Indiana,5491,197
Indiana,9709,322
Indiana,19641,804
Indiana,85,0
Indiana,155,0
Indiana,141,0
Indiana,265,0
Indiana,67,0
Indiana,95,0
Indiana,117,0
Indiana,89,1
Indiana,118,1
Indiana,108,1
Indiana,39,1
Indiana,244,1
Indiana,101,2
Indiana,109,2
Indiana,219,2
Indiana,363,2
Indiana,414,2
Indiana,158,2
Indiana,93,2
Indiana,246,2
Indiana,92,3
Indiana,197,3
Indiana,228,3
Indiana,181,3
Indiana,212,4
Indiana,369,4
Indiana,187,4
Indiana,269,5
Indiana,237,6
Indiana,75,7
Indiana,229,7
Indiana,326,7
Indiana,241,7
Indiana,424,8
Indiana,482,8
Indiana,262,8
Indiana,223,8
Indiana,395,9
Indiana,1903,10
Indiana,723,10
Indiana,623,11
Indiana,153,11
Indiana,320,11
Indiana,341,12
Indiana,262,13
Indiana,497,13
Indiana,1035,13
Indiana,465,13
Indiana,300,14
Indiana,1905,14
Indiana,583,15
Indiana,209,15
Indiana,896,17
Indiana,1146,19
Indiana,1630,20
Indiana,487,22
Indiana,697,23
Indiana,948,23
Indiana,2935,23
Indiana,216,25
Indiana,295,26
Indiana,529,26
Indiana,265,26
Indiana,572,27
Indiana,488,29
Indiana,609,30
Indiana,854,33
Indiana,924,33
Indiana,1138,35
Indiana,1297,37
Indiana,1109,37
Indiana,392,38
Indiana,648,39
Indiana,1839,40
Indiana,464,41
Indiana,873,45
Indiana,1897,45
Indiana,932,49
Indiana,1683,59
Indiana,1122,60
Indiana,1962,60
Indiana,1190,62
Indiana,1197,65
Indiana,1473,85
Indiana,5619,102
Indiana,6032,107
Indiana,4401,116
Indiana,2169,131
Indiana,2544,136
Indiana,5547,199
Indiana,9793,325
Indiana,19717,805
Indiana,87,0
Indiana,157,0
Indiana,141,0
Indiana,272,0
Indiana,67,0
Indiana,96,0
Indiana,117,0
Indiana,93,1
Indiana,125,1
Indiana,109,1
Indiana,39,1
Indiana,243,1
Indiana,104,2
Indiana,109,2
Indiana,221,2
Indiana,367,2
Indiana,415,2
Indiana,162,2
Indiana,94,2
Indiana,246,2
Indiana,91,3
Indiana,196,3
Indiana,230,3
Indiana,183,3
Indiana,220,4
Indiana,380,4
Indiana,188,4
Indiana,271,5
Indiana,237,6
Indiana,75,7
Indiana,230,7
Indiana,328,7
Indiana,250,7
Indiana,427,8
Indiana,499,8
Indiana,262,8
Indiana,225,8
Indiana,1913,10
Indiana,402,10
Indiana,725,10
Indiana,627,11
Indiana,153,11
Indiana,342,12
Indiana,323,12
Indiana,265,13
Indiana,503,13
Indiana,1047,13
Indiana,304,14
Indiana,1967,14
Indiana,464,14
Indiana,587,15
Indiana,210,15
Indiana,906,18
Indiana,1157,19
Indiana,1640,21
Indiana,492,22
Indiana,951,23
Indiana,703,24
Indiana,2984,24
Indiana,217,25
Indiana,297,26
Indiana,531,26
Indiana,273,26
Indiana,578,27
Indiana,492,29
Indiana,609,30
Indiana,852,33
Indiana,939,33
Indiana,1151,35
Indiana,1306,37
Indiana,1114,37
Indiana,392,38
Indiana,658,39
Indiana,1953,40
Indiana,466,41
Indiana,873,45
Indiana,1926,45
Indiana,938,49
Indiana,1130,60
Indiana,1989,60
Indiana,1706,60
Indiana,1220,63
Indiana,1222,65
Indiana,1489,85
Indiana,5658,102
Indiana,6090,108
Indiana,4457,117
Indiana,2176,131
Indiana,2560,137
Indiana,5620,203
Indiana,9852,326
Indiana,19822,805
Indiana,87,0
Indiana,159,0
Indiana,142,0
Indiana,279,0
Indiana,67,0
Indiana,97,0
Indiana,118,0
Indiana,95,1
Indiana,126,1
Indiana,113,1
Indiana,39,1
Indiana,243,1
Indiana,105,2
Indiana,110,2
Indiana,225,2
Indiana,371,2
Indiana,420,2
Indiana,162,2
Indiana,94,2
Indiana,248,2
Indiana,91,3
Indiana,201,3
Indiana,231,3
Indiana,185,3
Indiana,221,4
Indiana,386,4
Indiana,189,4
Indiana,272,5
Indiana,237,6
Indiana,75,7
Indiana,231,7
Indiana,338,7
Indiana,253,7
Indiana,435,8
Indiana,507,8
Indiana,265,8
Indiana,229,8
Indiana,1914,10
Indiana,406,10
Indiana,725,10
Indiana,628,11
Indiana,156,11
Indiana,344,12
Indiana,323,12
Indiana,265,13
Indiana,503,13
Indiana,1055,13
Indiana,306,14
Indiana,1994,14
Indiana,466,14
Indiana,588,15
Indiana,210,15
Indiana,907,18
Indiana,1162,19
Indiana,1653,21
Indiana,494,22
Indiana,958,23
Indiana,715,24
Indiana,3030,24
Indiana,217,25
Indiana,297,26
Indiana,532,26
Indiana,277,26
Indiana,588,28
Indiana,494,29
Indiana,609,30
Indiana,854,33
Indiana,959,33
Indiana,1160,35
Indiana,1319,37
Indiana,1118,37
Indiana,398,38
Indiana,673,39
Indiana,1991,40
Indiana,468,41
Indiana,895,45
Indiana,1937,45
Indiana,947,49
Indiana,1136,60
Indiana,1993,60
Indiana,1722,60
Indiana,1226,63
Indiana,1227,65
Indiana,1503,85
Indiana,5741,102
Indiana,6136,108
Indiana,4546,117
Indiana,2229,131
Indiana,2579,137
Indiana,5655,203
Indiana,9913,326
Indiana,20233,805
Indiana,87,0
Indiana,160,0
Indiana,147,0
Indiana,280,0
Indiana,68,0
Indiana,99,0
Indiana,120,0
Indiana,97,1
Indiana,126,1
Indiana,115,1
Indiana,39,1
Indiana,245,1
Indiana,111,2
Indiana,113,2
Indiana,226,2
Indiana,373,2
Indiana,421,2
Indiana,162,2
Indiana,94,2
Indiana,251,2
Indiana,91,3
Indiana,202,3
Indiana,232,3
Indiana,191,3
Indiana,223,4
Indiana,400,4
Indiana,190,4
Indiana,277,5
Indiana,238,6
Indiana,75,7
Indiana,233,7
Indiana,343,7
Indiana,255,7
Indiana,442,8
Indiana,512,8
Indiana,267,8
Indiana,232,8
Indiana,1914,10
Indiana,413,10
Indiana,726,10
Indiana,629,11
Indiana,160,11
Indiana,346,12
Indiana,324,12
Indiana,266,13
Indiana,506,13
Indiana,1065,13
Indiana,307,14
Indiana,2001,14
Indiana,466,14
Indiana,589,15
Indiana,211,15
Indiana,909,18
Indiana,1169,19
Indiana,1672,21
Indiana,495,22
Indiana,965,23
Indiana,718,24
Indiana,3058,24
Indiana,218,25
Indiana,298,26
Indiana,536,26
Indiana,278,26
Indiana,593,28
Indiana,615,30
Indiana,495,30
Indiana,858,33
Indiana,989,33
Indiana,1171,35
Indiana,1328,37
Indiana,1120,37
Indiana,405,38
Indiana,678,39
Indiana,2031,40
Indiana,472,41
Indiana,892,45
Indiana,1951,45
Indiana,952,49
Indiana,1140,60
Indiana,2019,60
Indiana,1752,60
Indiana,1247,63
Indiana,1239,65
Indiana,1513,85
Indiana,5790,102
Indiana,6161,108
Indiana,4568,117
Indiana,2248,131
Indiana,2595,136
Indiana,5680,203
Indiana,9963,326
Indiana,20314,806
Indiana,87,0
Indiana,162,0
Indiana,153,0
Indiana,281,0
Indiana,68,0
Indiana,99,0
Indiana,120,0
Indiana,99,1
Indiana,128,1
Indiana,114,1
Indiana,39,1
Indiana,248,1
Indiana,113,2
Indiana,114,2
Indiana,228,2
Indiana,422,2
Indiana,162,2
Indiana,94,2
Indiana,252,2
Indiana,93,3
Indiana,203,3
Indiana,374,3
Indiana,233,3
Indiana,194,3
Indiana,224,4
Indiana,415,4
Indiana,189,4
Indiana,280,5
Indiana,241,6
Indiana,75,7
Indiana,234,7
Indiana,344,7
Indiana,255,7
Indiana,445,8
Indiana,514,8
Indiana,269,8
Indiana,230,8
Indiana,1916,10
Indiana,729,10
Indiana,419,11
Indiana,629,11
Indiana,163,11
Indiana,349,12
Indiana,328,12
Indiana,267,13
Indiana,508,13
Indiana,308,14
Indiana,2032,14
Indiana,1073,14
Indiana,467,14
Indiana,593,15
Indiana,211,15
Indiana,910,18
Indiana,1169,19
Indiana,1681,21
Indiana,495,22
Indiana,966,23
Indiana,727,24
Indiana,3090,24
Indiana,218,25
Indiana,299,26
Indiana,541,26
Indiana,278,26
Indiana,601,29
Indiana,615,30
Indiana,496,30
Indiana,862,33
Indiana,1175,35
Indiana,1008,36
Indiana,1332,37
Indiana,1122,37
Indiana,407,38
Indiana,2185,40
Indiana,680,40
Indiana,472,41
Indiana,896,45
Indiana,1958,45
Indiana,956,49
Indiana,1758,60
Indiana,1141,61
Indiana,2032,62
Indiana,1258,63
Indiana,1243,66
Indiana,1519,86
Indiana,5822,102
Indiana,6212,109
Indiana,4578,118
Indiana,2257,131
Indiana,2605,137
Indiana,5731,206
Indiana,10000,327
Indiana,20363,807
Indiana,87,0
Indiana,163,0
Indiana,151,0
Indiana,284,0
Indiana,68,0
Indiana,99,0
Indiana,121,0
Indiana,99,1
Indiana,131,1
Indiana,114,1
Indiana,39,1
Indiana,249,1
Indiana,114,2
Indiana,114,2
Indiana,229,2
Indiana,422,2
Indiana,163,2
Indiana,95,2
Indiana,254,2
Indiana,93,3
Indiana,206,3
Indiana,374,3
Indiana,235,3
Indiana,227,4
Indiana,427,4
Indiana,190,4
Indiana,197,4
Indiana,284,5
Indiana,241,6
Indiana,75,7
Indiana,235,7
Indiana,343,7
Indiana,256,7
Indiana,513,8
Indiana,270,8
Indiana,231,8
Indiana,449,9
Indiana,1917,10
Indiana,729,10
Indiana,423,11
Indiana,630,11
Indiana,164,12
Indiana,350,12
Indiana,329,12
Indiana,267,13
Indiana,509,13
Indiana,308,14
Indiana,2085,14
Indiana,1074,14
Indiana,469,14
Indiana,593,15
Indiana,211,15
Indiana,914,18
Indiana,1175,19
Indiana,1687,21
Indiana,495,22
Indiana,972,23
Indiana,736,24
Indiana,219,25
Indiana,3137,25
Indiana,300,26
Indiana,546,26
Indiana,279,26
Indiana,614,29
Indiana,619,30
Indiana,500,30
Indiana,862,33
Indiana,1179,35
Indiana,1035,36
Indiana,1340,37
Indiana,1123,37
Indiana,411,38
Indiana,2214,40
Indiana,686,40
Indiana,472,42
Indiana,903,45
Indiana,1963,45
Indiana,957,49
Indiana,1778,60
Indiana,1142,61
Indiana,2043,63
Indiana,1276,63
Indiana,1255,66
Indiana,1529,86
Indiana,5846,102
Indiana,6234,110
Indiana,4597,118
Indiana,2266,131
Indiana,2617,137
Indiana,5771,207
Indiana,10017,330
Indiana,20416,808
Indiana,88,0
Indiana,170,0
Indiana,157,0
Indiana,290,0
Indiana,68,0
Indiana,100,0
Indiana,122,0
Indiana,99,1
Indiana,133,1
Indiana,114,1
Indiana,39,1
Indiana,249,1
Indiana,115,2
Indiana,116,2
Indiana,231,2
Indiana,424,2
Indiana,163,2
Indiana,96,2
Indiana,259,2
Indiana,93,3
Indiana,210,3
Indiana,375,3
Indiana,237,3
Indiana,231,4
Indiana,436,4
Indiana,191,4
Indiana,201,4
Indiana,285,5
Indiana,245,6
Indiana,75,7
Indiana,239,7
Indiana,345,7
Indiana,258,7
Indiana,514,8
Indiana,276,8
Indiana,240,8
Indiana,466,9
Indiana,1923,10
Indiana,729,10
Indiana,630,11
Indiana,427,12
Indiana,165,12
Indiana,350,12
Indiana,330,12
Indiana,267,13
Indiana,513,13
Indiana,308,14
Indiana,2116,14
Indiana,1078,14
Indiana,471,14
Indiana,595,15
Indiana,211,15
Indiana,921,18
Indiana,1186,19
Indiana,496,22
Indiana,1700,22
Indiana,974,23
Indiana,746,24
Indiana,219,25
Indiana,302,26
Indiana,551,26
Indiana,281,26
Indiana,3184,26
Indiana,618,29
Indiana,621,30
Indiana,501,30
Indiana,868,33
Indiana,1193,35
Indiana,1043,36
Indiana,1352,37
Indiana,1128,37
Indiana,414,38
Indiana,2248,40
Indiana,693,41
Indiana,473,42
Indiana,907,45
Indiana,1989,45
Indiana,958,49
Indiana,1806,60
Indiana,1147,61
Indiana,2066,63
Indiana,1285,64
Indiana,1259,66
Indiana,1546,86
Indiana,5885,102
Indiana,6293,110
Indiana,4632,118
Indiana,2280,131
Indiana,2640,137
Indiana,5813,208
Indiana,10074,330
Indiana,20508,808
Indiana,195,1
Indiana,189,1
Indiana,227,1
Indiana,162,1
Indiana,214,2
Indiana,264,2
Indiana,402,2
Indiana,228,3
Indiana,410,3
Indiana,526,5
Indiana,396,6
Indiana,452,6
Indiana,884,6
Indiana,540,7
Indiana,797,7
Indiana,176,7
Indiana,620,7
Indiana,366,8
Indiana,1062,8
Indiana,703,8
Indiana,656,9
Indiana,1050,9
Indiana,293,10
Indiana,1013,11
Indiana,1301,12
Indiana,822,12
Indiana,514,13
Indiana,408,13
Indiana,993,13
Indiana,844,13
Indiana,594,14
Indiana,1119,15
Indiana,594,15
Indiana,621,15
Indiana,976,15
Indiana,1245,17
Indiana,1300,17
Indiana,696,17
Indiana,438,18
Indiana,758,19
Indiana,717,19
Indiana,900,19
Indiana,688,20
Indiana,1135,21
Indiana,839,21
Indiana,1355,22
Indiana,970,23
Indiana,974,24
Indiana,6049,24
Indiana,512,26
Indiana,1072,26
Indiana,403,26
Indiana,1288,27
Indiana,2649,28
Indiana,1593,29
Indiana,534,29
Indiana,1494,30
Indiana,1974,30
Indiana,1867,33
Indiana,2205,33
Indiana,3172,37
Indiana,1832,42
Indiana,1185,43
Indiana,955,43
Indiana,1371,44
Indiana,2630,44
Indiana,4146,46
Indiana,1498,46
Indiana,2269,48
Indiana,1821,49
Indiana,779,50
Indiana,1805,55
Indiana,1920,56
Indiana,2106,65
Indiana,4225,66
Indiana,5791,67
Indiana,2610,70
Indiana,2258,74
Indiana,3942,76
Indiana,2476,77
Indiana,3433,82
Indiana,7792,96
Indiana,3910,98
Indiana,3595,122
Indiana,9350,161
Indiana,4426,164
Indiana,4549,167
Indiana,13341,186
Indiana,13172,202
Indiana,12810,270
Indiana,20970,422
Indiana,33135,867
Indiana,193,1
Indiana,190,1
Indiana,232,1
Indiana,167,1
Indiana,220,2
Indiana,269,2
Indiana,422,2
Indiana,234,3
Indiana,421,3
Indiana,542,5
Indiana,411,6
Indiana,461,6
Indiana,553,7
Indiana,826,7
Indiana,178,7
Indiana,641,7
Indiana,921,7
Indiana,1080,8
Indiana,379,9
Indiana,739,9
Indiana,1076,9
Indiana,682,10
Indiana,303,10
Indiana,1043,11
Indiana,862,12
Indiana,520,13
Indiana,1333,13
Indiana,421,13
Indiana,1005,13
Indiana,905,13
Indiana,621,14
Indiana,620,15
Indiana,634,15
Indiana,1158,16
Indiana,1004,16
Indiana,1260,17
Indiana,721,17
Indiana,1360,18
Indiana,443,18
Indiana,742,19
Indiana,922,19
Indiana,700,20
Indiana,778,21
Indiana,1375,22
Indiana,869,22
Indiana,1151,23
Indiana,987,23
Indiana,998,24
Indiana,6135,24
Indiana,517,26
Indiana,1098,26
Indiana,417,26
Indiana,1298,27
Indiana,2671,28
Indiana,543,29
Indiana,1570,30
Indiana,2001,30
Indiana,1640,30
Indiana,1918,33
Indiana,2263,34
Indiana,3254,38
Indiana,1872,42
Indiana,1195,43
Indiana,1007,43
Indiana,2682,44
Indiana,1419,45
Indiana,1527,45
Indiana,4204,46
Indiana,2348,48
Indiana,1884,50
Indiana,806,52
Indiana,1857,56
Indiana,1954,56
Indiana,2193,65
Indiana,4365,66
Indiana,5978,69
Indiana,2665,70
Indiana,2325,74
Indiana,2540,77
Indiana,4060,79
Indiana,3573,82
Indiana,3986,98
Indiana,7935,99
Indiana,3699,125
Indiana,9624,163
Indiana,4531,165
Indiana,4643,169
Indiana,13622,189
Indiana,13442,203
Indiana,13191,274
Indiana,21363,426
Indiana,33752,869
Indiana,217,1
Indiana,203,1
Indiana,245,1
Indiana,175,1
Indiana,227,2
Indiana,283,2
Indiana,440,2
Indiana,242,3
Indiana,438,3
Indiana,552,5
Indiana,427,6
Indiana,476,6
Indiana,870,7
Indiana,186,7
Indiana,661,7
Indiana,978,7
Indiana,586,8
Indiana,1116,8
Indiana,1143,9
Indiana,389,10
Indiana,711,10
Indiana,322,10
Indiana,781,11
Indiana,1111,11
Indiana,917,12
Indiana,541,13
Indiana,1399,13
Indiana,444,13
Indiana,1026,13
Indiana,949,13
Indiana,655,14
Indiana,633,15
Indiana,660,15
Indiana,1235,16
Indiana,1056,16
Indiana,740,17
Indiana,1339,18
Indiana,1394,18
Indiana,444,18
Indiana,763,19
Indiana,954,19
Indiana,818,21
Indiana,722,21
Indiana,924,22
Indiana,1432,23
Indiana,1196,24
Indiana,1002,24
Indiana,6421,24
Indiana,1063,25
Indiana,536,26
Indiana,1120,26
Indiana,433,26
Indiana,1350,27
Indiana,2705,28
Indiana,572,29
Indiana,1635,30
Indiana,2045,30
Indiana,1679,30
Indiana,1982,33
Indiana,2392,34
Indiana,3403,38
Indiana,1971,42
Indiana,1030,43
Indiana,1228,44
Indiana,1479,45
Indiana,1595,45
Indiana,2752,45
Indiana,4316,46
Indiana,2392,48
Indiana,1949,50
Indiana,829,52
Indiana,1934,56
Indiana,1996,56
Indiana,2279,65
Indiana,4593,66
Indiana,6175,69
Indiana,2707,71
Indiana,2389,74
Indiana,2607,77
Indiana,4170,79
Indiana,3633,82
Indiana,4061,99
Indiana,8073,100
Indiana,3804,125
Indiana,9925,163
Indiana,4677,165
Indiana,4872,169
Indiana,14073,190
Indiana,13883,203
Indiana,13812,276
Indiana,22097,430
Indiana,34807,872
Indiana,241,1
Indiana,207,1
Indiana,251,1
Indiana,176,1
Indiana,231,2
Indiana,288,2
Indiana,462,2
Indiana,252,3
Indiana,466,3
Indiana,571,5
Indiana,430,6
Indiana,485,6
Indiana,903,7
Indiana,191,7
Indiana,673,7
Indiana,1014,7
Indiana,593,8
Indiana,1136,8
Indiana,1177,9
Indiana,407,10
Indiana,727,10
Indiana,326,10
Indiana,808,11
Indiana,961,12
Indiana,1130,12
Indiana,552,13
Indiana,1421,13
Indiana,454,13
Indiana,1043,13
Indiana,972,13
Indiana,680,14
Indiana,652,15
Indiana,680,15
Indiana,1301,16
Indiana,1113,16
Indiana,757,17
Indiana,1404,18
Indiana,1441,18
Indiana,452,18
Indiana,781,19
Indiana,983,19
Indiana,844,21
Indiana,738,21
Indiana,946,22
Indiana,1453,23
Indiana,1220,24
Indiana,1025,24
Indiana,6570,24
Indiana,1076,25
Indiana,544,26
Indiana,1169,26
Indiana,1363,27
Indiana,447,27
Indiana,2753,28
Indiana,1684,30
Indiana,2066,30
Indiana,1704,30
Indiana,582,30
Indiana,2009,33
Indiana,2452,34
Indiana,3493,39
Indiana,2061,42
Indiana,1242,44
Indiana,1068,44
Indiana,1502,45
Indiana,1657,45
Indiana,4444,46
Indiana,2811,46
Indiana,2470,49
Indiana,2030,50
Indiana,847,53
Indiana,1980,56
Indiana,2020,57
Indiana,2394,65
Indiana,4815,66
Indiana,6457,69
Indiana,2771,71
Indiana,2441,74
Indiana,2644,78
Indiana,4283,80
Indiana,3764,82
Indiana,4158,100
Indiana,8231,100
Indiana,3931,125
Indiana,10224,163
Indiana,4796,165
Indiana,5038,169
Indiana,14443,194
Indiana,14229,205
Indiana,14265,277
Indiana,22636,431
Indiana,35590,874
Indiana,249,1
Indiana,210,1
Indiana,256,1
Indiana,180,1
Indiana,238,2
Indiana,287,2
Indiana,466,2
Indiana,273,3
Indiana,471,3
Indiana,581,5
Indiana,434,6
Indiana,489,6
Indiana,923,7
Indiana,196,7
Indiana,689,7
Indiana,623,8
Indiana,1165,8
Indiana,1034,8
Indiana,413,10
Indiana,758,10
Indiana,1204,10
Indiana,329,10
Indiana,829,12
Indiana,994,12
Indiana,1161,12
Indiana,564,13
Indiana,1454,13
Indiana,465,13
Indiana,1069,13
Indiana,988,13
Indiana,697,14
Indiana,683,15
Indiana,681,15
Indiana,1351,16
Indiana,771,17
Indiana,1148,17
Indiana,1439,18
Indiana,1495,18
Indiana,457,18
Indiana,794,19
Indiana,1003,19
Indiana,862,21
Indiana,752,21
Indiana,963,22
Indiana,1492,23
Indiana,1232,24
Indiana,1035,24
Indiana,6814,24
